time,latitude,longitude,depth,mag,magType,magSource
2023-11-01T12:00:31.486Z,51.0133,179.7144,4.9,2.1,ml,ak
2023-11-01T11:48:29.550Z,58.17833333,-155.312,0.75,-0.05,ml,av
2023-11-01T11:39:46.720Z,38.8078333,-122.7813333,3.29,0.41,md,nc
2023-11-01T11:38:04.290Z,33.757,-116.9348333,15.63,0.42,ml,ci
2023-11-01T11:38:01.720Z,36.6579,-116.2716,6.5,0.3,ml,nn
2023-11-01T11:37:58.210Z,33.7705,-116.9346667,14.79,0.92,ml,ci
2023-11-01T11:37:38.880Z,38.8016667,-112.0588333,5.24,1.35,ml,uu
2023-11-01T11:35:36.712Z,61.3249,-146.9273,16.1,2.5,ml,ak
2023-11-01T11:18:57.730Z,34.2091667,-117.4841667,13.79,1.05,ml,ci
2023-11-01T11:15:01.208Z,36.6591,-116.2671,8.2,2.6,ml,nn
2023-11-01T11:12:30.300Z,37.972332,-122.0619965,13.98,1.26,md,nc
2023-11-01T11:10:53.650Z,38.8165016,-122.8181686,2.4,2.01,md,nc
2023-11-01T11:09:29.010Z,46.90066667,-121.9366667,6.22,0.56,ml,uw
2023-11-01T10:59:18.880Z,38.8180008,-122.8213348,2.38,0.39,md,nc
2023-11-01T10:55:56.740Z,37.3,-121.6676667,6.97,0.86,md,nc
2023-11-01T10:50:57.900Z,52.3335,-173.8486667,15.14,1.31,ml,av
2023-11-01T10:46:13.279Z,35.85916667,-98.057,6.95,2.43,ml,ok
2023-11-01T10:40:15.387Z,1.5491,129.2877,10,4.9,mb,us
2023-11-01T10:39:46.814Z,32.0727,59.721,10,4.7,mb,us
2023-11-01T10:38:48.663Z,61.5567,-150.2713,30.6,2,ml,ak
2023-11-01T10:35:42.370Z,33.767,-116.9336667,14.46,0.45,ml,ci
2023-11-01T10:26:02.770Z,36.0406667,-120.9733333,7.35,0.84,md,nc
2023-11-01T10:25:57.030Z,33.7715,-116.934,12.65,0.66,ml,ci
2023-11-01T10:25:29.310Z,33.7661667,-116.9365,13.67,1.04,ml,ci
2023-11-01T10:24:33.540Z,33.7625,-116.9401667,15.28,1.19,ml,ci
2023-11-01T10:17:08.990Z,58.17966667,-155.3301667,1.93,-0.02,ml,av
2023-11-01T10:16:53.480Z,44.30816667,-114.1486667,2.68,1.7,ml,mb
2023-11-01T10:15:43.772Z,-15.5172,-177.5184,410.397,5.1,mb,us
2023-11-01T10:07:38.270Z,34.0406667,-117.096,7.17,0.92,ml,ci
2023-11-01T10:04:23.030Z,52.08633333,-174.485,8.91,1.9,ml,av
2023-11-01T10:03:16.307Z,36.6189,-116.2495,4.8,-0.4,ml,nn
2023-11-01T09:59:02.590Z,17.922,-66.288,13.91,1.97,md,pr
2023-11-01T09:57:14.290Z,17.93233333,-66.28733333,12.6,2.67,md,pr
2023-11-01T09:49:07.040Z,39.7631667,-121.9318333,17.01,2.18,md,nc
2023-11-01T09:44:55.967Z,31.402,-103.54,2.1211,1.8,ml(texnet),tx
2023-11-01T09:30:23.292Z,59.9624,-152.7571,100.5,1.2,ml,ak
2023-11-01T09:20:28.100Z,46.66783333,-120.6763333,1.47,0.61,ml,uw
2023-11-01T09:12:56.010Z,40.3843333,-111.845,4.24,1.35,md,uu
2023-11-01T09:04:50.100Z,33.768,-116.9276667,11.98,0.14,ml,ci
2023-11-01T09:04:02.820Z,33.468,-116.5573333,10.09,0.62,ml,ci
2023-11-01T08:56:55.240Z,33.7665,-116.9375,14.53,1.51,ml,ci
2023-11-01T08:53:11.130Z,38.8068333,-112.0603333,7.58,1.73,ml,uu
2023-11-01T08:42:50.570Z,38.8066667,-112.0636667,7.62,1.76,ml,uu
2023-11-01T08:34:30.830Z,38.8068333,-112.0818333,12.27,0.92,md,uu
2023-11-01T08:33:49.400Z,38.8076667,-112.0681667,9.81,1.47,ml,uu
2023-11-01T08:28:34.290Z,51.9795,178.36,10.64,0.93,ml,av
2023-11-01T08:26:58.050Z,38.803,-112.0631667,8.41,1.24,md,uu
2023-11-01T08:26:28.120Z,52.0695,-176.1558333,3.2,0.08,ml,av
2023-11-01T08:22:01.150Z,38.8033333,-112.0666667,6.85,1.58,ml,uu
2023-11-01T08:17:00.900Z,51.9145,179.6605,11.41,0.51,ml,av
2023-11-01T08:16:57.770Z,19.24150085,-155.3981628,31.17000008,2.14,ml,hv
2023-11-01T08:10:25.360Z,38.8041667,-112.058,6.57,1.64,ml,uu
2023-11-01T08:08:49.166Z,44.3577,149.0038,56.441,4.9,mb,us
2023-11-01T08:05:51.390Z,37.3221667,-121.6861667,5.67,0.77,md,nc
2023-11-01T08:04:15.110Z,51.75766667,-178.7543333,11.53,0.29,ml,av
2023-11-01T08:03:28.390Z,35.2073333,-118.668,7.78,1.12,ml,ci
2023-11-01T08:02:58.760Z,33.464,-116.9006667,2.66,0.26,ml,ci
2023-11-01T07:49:15.250Z,38.8346672,-122.815834,1.61,0.7,md,nc
2023-11-01T07:48:37.150Z,37.2855,-121.6571667,3.71,0.97,md,nc
2023-11-01T07:43:45.147Z,61.5427,-147.7994,9.7,3.1,ml,ak
2023-11-01T07:42:43.711Z,31.396,-103.553,0.1159,1.7,ml(texnet),tx
2023-11-01T07:41:27.430Z,36.5768318,-121.1638336,3.75,1.22,md,nc
2023-11-01T07:30:52.876Z,38.3525,-118.8983,10.7,1.4,ml,nn
2023-11-01T07:30:44.809Z,60.9507,-150.7187,34.3,2.1,ml,ak
2023-11-01T07:11:44.384Z,-32.8069,-178.9441,50.704,4.8,mb,us
2023-11-01T07:06:59.550Z,46.8355,-122.0125,7.08,0.66,ml,uw
2023-11-01T07:04:44.471Z,31.403,-103.531,3.9978,1.9,ml(texnet),tx
2023-11-01T07:01:14.920Z,36.569,-121.161,3.86,1.09,md,nc
2023-11-01T06:57:43.180Z,38.779335,-122.7203369,1.19,1.56,md,nc
2023-11-01T06:51:43.829Z,-10.952,166.6274,66.405,5.2,mww,us
2023-11-01T06:49:50.990Z,33.7658333,-116.9353333,13.59,1.03,ml,ci
2023-11-01T06:47:30.940Z,60.03266667,-153.0931667,-2.08,-0.31,ml,av
2023-11-01T06:41:46.920Z,38.688,-122.4978333,6.23,1.1,md,nc
2023-11-01T06:35:53.630Z,58.2975,-154.9858333,3.07,0.56,ml,av
2023-11-01T06:30:12.660Z,33.888,-117.036,17.06,0.63,ml,ci
2023-11-01T06:29:38.508Z,-10.9499,166.6286,73.861,4.6,mb,us
2023-11-01T06:27:50.370Z,34.0391667,-117.0968333,6.83,0.73,ml,ci
2023-11-01T06:18:04.355Z,60.9103,-150.8172,7.9,1.1,ml,ak
2023-11-01T05:57:03.260Z,51.90316667,179.6125,8.72,0.6,ml,av
2023-11-01T05:54:27.530Z,44.22166667,-115.107,6.27,2.06,ml,mb
2023-11-01T05:30:52.357Z,61.4521,-151.7469,71.2,0.9,ml,ak
2023-11-01T05:14:29.410Z,38.8260002,-122.7979965,2.85,0.98,md,nc
2023-11-01T05:06:07.220Z,33.2665,-116.4341667,4.86,1.18,ml,ci
2023-11-01T05:04:15.840Z,38.8261681,-122.7949982,1.23,1.08,md,nc
2023-11-01T04:56:05.230Z,61.06133333,-152.3556667,15.59,0.18,ml,av
2023-11-01T04:54:12.510Z,38.8378334,-122.8069992,2.2,0.78,md,nc
2023-11-01T04:54:02.764Z,55.0406,-159.297,11.1,2.2,ml,ak
2023-11-01T04:53:42.900Z,38.8375015,-122.8079987,1.99,1.07,md,nc
2023-11-01T04:53:30.781Z,39.3612,-119.7316,0,0.4,ml,nn
2023-11-01T04:52:28.062Z,39.6115,-119.9644,6.6,0.5,ml,nn
2023-11-01T04:49:53.210Z,38.1721,-117.896,10.5,1.1,ml,nn
2023-11-01T04:46:27.635Z,35.0802,67.1942,16.92,4,mb,us
2023-11-01T04:38:05.433Z,61.103,-150.4741,22.9,1.3,ml,ak
2023-11-01T04:30:50.560Z,36.0208321,-120.5803299,4.25,2.45,md,nc
2023-11-01T04:26:27.260Z,33.7713333,-116.9311667,14.97,0.55,ml,ci
2023-11-01T04:25:00.140Z,44.2215,-115.1138333,3.89,2.08,ml,mb
2023-11-01T04:03:22.758Z,31.382,-103.772,2.4553,2.1,ml(texnet),tx
2023-11-01T03:55:23.570Z,33.7676667,-116.9376667,15.27,1.13,ml,ci
2023-11-01T03:53:15.315Z,38.1675,-116.4944,12.2,1.9,ml,nn
2023-11-01T03:52:15.100Z,33.0365,-116.4461667,7.55,0.64,ml,ci
2023-11-01T03:37:10.370Z,52.04966667,-176.1555,4.98,-0.55,ml,av
2023-11-01T03:36:00.438Z,38.3589,-118.9052,7.4,1.5,ml,nn
2023-11-01T03:20:22.561Z,61.4245,-146.6583,27.2,1.8,ml,ak
2023-11-01T03:15:49.920Z,40.3281667,-125.45,10,2.77,md,nc
2023-11-01T03:15:09.109Z,66.2856,-150.1845,9.9,1.5,ml,ak
2023-11-01T03:09:44.822Z,39.3496,-119.7116,0,0.2,ml,nn
2023-11-01T03:06:28.531Z,61.0493,-150.4944,57.1,1.2,ml,ak
2023-11-01T03:03:52.150Z,33.3435,-116.9231667,15.19,0.64,ml,ci
2023-11-01T03:00:31.757Z,31.639,-104.176,4.4863,1.8,ml(texnet),tx
2023-11-01T02:57:10.340Z,19.407,-155.2916667,7.4,2,md,hv
2023-11-01T02:51:13.443Z,53.3941,-165.7998,41.2,2.3,ml,ak
2023-11-01T02:47:30.620Z,33.8926667,-117.8885,9.8,2.01,ml,ci
2023-11-01T02:44:31.642Z,58.9979,-151.1853,30.9,2,ml,ak
2023-11-01T02:38:59.697Z,44.2639,-115.1359,5,3.5,ml,us
2023-11-01T02:32:24.649Z,61.6836,-147.7118,25.4,1.4,ml,ak
2023-11-01T02:27:13.450Z,33.767,-116.9371667,14.1,1.57,ml,ci
2023-11-01T02:24:45.136Z,38.5523,-119.4989,8,1.7,ml,nn
2023-11-01T02:24:04.833Z,60.9321,-150.7151,34,1.5,ml,ak
2023-11-01T02:22:28.970Z,44.6591667,-110.0111667,10.68,2.13,ml,uu
2023-11-01T02:12:14.260Z,47.98716667,-121.9296667,12.77,1.14,ml,uw
2023-11-01T02:11:35.452Z,31.643,-104.174,6.093,1.7,ml(texnet),tx
2023-11-01T02:07:34.220Z,33.4811667,-116.4548333,11.64,0.9,ml,ci
2023-11-01T02:06:54.196Z,31.634,-104.178,5.4117,1.9,ml(texnet),tx
2023-11-01T02:06:23.410Z,31.563,-104.16,7.2627,1.1,ml(texnet),tx
2023-11-01T02:05:17.100Z,51.84333333,179.5238333,11.4,1.19,ml,av
2023-11-01T02:00:35.390Z,39.1735,-120.4425,7.23,2.19,md,nc
2023-11-01T01:58:58.990Z,61.2895,-152.3516667,1.95,-0.41,ml,av
2023-11-01T01:56:05.070Z,37.309,-121.6758333,6.17,0.76,md,nc
2023-11-01T01:53:50.630Z,58.56216667,-154.8613333,3.24,0.64,ml,av
2023-11-01T01:41:05.963Z,59.8086,-153.4803,119.4,2,ml,ak
2023-11-01T01:39:59.260Z,53.90783333,-167.924,6,1.8,ml,av
2023-11-01T01:38:00.031Z,61.6011,-149.8586,27.2,2.3,ml,ak
2023-11-01T01:32:02.007Z,60.9119,-150.305,45.7,1.6,ml,ak
2023-11-01T01:30:00.210Z,36.3243333,-121.6521667,6.4,0.74,md,nc
2023-11-01T01:25:01.740Z,40.4405,-124.6893333,24.08,1.74,md,nc
2023-11-01T01:24:39.530Z,37.9686667,-122.0476667,15.45,2.6,md,nc
2023-11-01T01:24:29.750Z,38.8476667,-122.8176667,1.67,-0.12,md,nc
2023-11-01T01:22:42.340Z,46.9815,-123.0095,-0.19,1.57,ml,uw
2023-11-01T01:12:42.160Z,33.7043333,-116.8271667,17.26,0.74,ml,ci
2023-11-01T01:11:01.905Z,38.3492,-118.903,9.4,2.2,ml,nn
2023-11-01T01:09:44.415Z,62.8689,-151.0007,102.2,1.4,ml,ak
2023-11-01T01:06:47.080Z,51.79316667,179.3846667,15.34,1.57,ml,av
2023-11-01T01:03:34.708Z,63.5832,-150.6909,2.8,1.4,ml,ak
2023-11-01T00:51:02.940Z,46.19583333,-122.1821667,3.66,0.07,ml,uw
2023-11-01T00:51:02.610Z,38.8250008,-122.7661667,2.21,0.7,md,nc
2023-11-01T00:45:11.610Z,37.4726667,-118.6808333,10.1,1.08,md,nc
2023-11-01T00:43:45.550Z,44.6638333,-110.0271667,14.24,0.77,md,uu
2023-11-01T00:42:42.403Z,61.5866,-148.3132,31.5,1.6,ml,ak
2023-11-01T00:38:55.870Z,38.847168,-122.8178329,1.26,0.69,md,nc
2023-11-01T00:33:54.980Z,37.3005,-121.5973333,7.69,0.85,md,nc
2023-11-01T00:32:51.195Z,64.9999,-147.4241,2.2,1.7,ml,ak
2023-11-01T00:30:39.282Z,63.1406,-151.3243,9.5,1.1,ml,ak
2023-11-01T00:27:13.060Z,38.7883333,-122.7673333,1.64,0.15,md,nc
2023-11-01T00:24:38.660Z,19.52783333,-155.5923333,36.48,1.46,md,hv
2023-11-01T00:21:13.120Z,38.8031667,-112.0655,12.53,1.45,md,uu
2023-11-01T00:15:19.970Z,35.6825,-117.4161667,7.2,1.47,ml,ci
2023-11-01T00:13:12.990Z,46.20383333,-122.1915,1.44,-0.07,ml,uw
2023-11-01T00:08:06.800Z,38.8188324,-122.7624969,2.06,0.37,md,nc
2023-11-01T00:02:43.490Z,38.8363342,-122.7853317,1.11,1.7,md,nc
2023-11-01T00:01:17.120Z,33.9771667,-116.5481667,2.59,0.95,ml,ci
2023-11-01T00:01:01.283Z,60.3076,-150.8906,52.6,1.5,ml,ak
2023-10-31T23:58:51.140Z,19.21816635,-155.4811707,32.93000031,1.84000003,md,hv
2023-10-31T23:55:43.033Z,31.752,-104.389,6.1316,1.9,ml(texnet),tx
2023-10-31T23:49:08.830Z,33.6658333,-116.735,17.23,0.66,ml,ci
2023-10-31T23:41:21.872Z,61.5841,-146.336,28.9,1.6,ml,ak
2023-10-31T23:34:47.858Z,60.9559,-150.6933,49.5,3,ml,ak
2023-10-31T23:34:21.820Z,40.8966667,-122.5051667,17.84,1.69,md,nc
2023-10-31T23:33:39.097Z,60.9355,-150.7076,42.9,2.7,ml,ak
2023-10-31T23:29:27.077Z,60.9077,-150.756,55.9,1.3,ml,ak
2023-10-31T23:27:50.792Z,63.0923,-150.8462,115.1,1.5,ml,ak
2023-10-31T23:23:58.250Z,35.034,-117.685,-0.79,1.64,ml,ci
2023-10-31T23:20:31.206Z,38.1735,-118.1566,14.8,1.3,ml,nn
2023-10-31T23:20:16.900Z,35.3155,-118.576,5.48,1.39,ml,ci
2023-10-31T23:12:35.272Z,60.954,-150.6492,44.5,4,ml,ak
2023-10-31T23:10:34.210Z,46.22683333,-122.1638333,7.36,-0.13,ml,uw
2023-10-31T23:10:25.690Z,38.8161659,-122.8243332,2.19,0.82,md,nc
2023-10-31T22:57:38.850Z,54.1095,-165.9908333,15.94,0.49,ml,av
2023-10-31T22:51:40.104Z,60.9368,-151.6267,67.1,1.1,ml,ak
2023-10-31T22:42:24.580Z,32.682,-100.692,6.4805,1.9,ml(texnet),tx
2023-10-31T22:40:38.200Z,17.99533333,-66.951,15.66,2.12,md,pr
2023-10-31T22:39:23.600Z,38.8321667,-122.7985,0.54,0.24,md,nc
2023-10-31T22:36:07.595Z,58.9602,-136.4446,0,2.1,ml,ak
2023-10-31T22:34:34.200Z,38.8185005,-122.7943344,3.83,0.39,md,nc
2023-10-31T22:34:01.283Z,33.7846,135.0538,38.08,4.8,mww,us
2023-10-31T22:33:36.430Z,58.29366667,-154.9838333,3.06,-0.32,ml,av
2023-10-31T22:29:09.770Z,38.8196678,-122.7598343,1.72,0.41,md,nc
2023-10-31T22:26:17.820Z,37.5141,74.6427,9.931,4.3,mb,us
2023-10-31T22:26:08.633Z,34.4921,61.9863,10,4.2,mb,us
2023-10-31T22:25:57.560Z,18.01516667,-66.75433333,16.96,2.37,md,pr
2023-10-31T22:23:28.980Z,46.2115,-122.1778333,7.04,-0.01,ml,uw
2023-10-31T22:22:33.130Z,53.3275,-168.2575,8.21,0.13,ml,av
2023-10-31T22:14:02.390Z,58.2495,-154.95,3.67,0.84,ml,av
2023-10-31T22:13:49.116Z,-15.602,-71.7726,10,4.6,mb,us
2023-10-31T22:07:43.850Z,44.25783333,-115.1676667,9.48,2.25,ml,mb
2023-10-31T22:06:35.854Z,62.9113,-151.258,115,1.8,ml,ak
2023-10-31T22:04:43.533Z,-21.3207,171.5358,10,5.1,mww,us
2023-10-31T21:58:20.346Z,59.697,-152.2823,72.7,1.2,ml,ak
2023-10-31T21:56:03.782Z,61.7015,-149.7933,34.9,1.9,ml,ak
2023-10-31T21:55:16.870Z,45.30783333,-121.6526667,6.68,0.5,ml,uw
2023-10-31T21:44:23.710Z,38.8380013,-122.802002,1.85,0.18,md,nc
2023-10-31T21:42:01.920Z,33.2465,-115.7955,6.26,2.08,ml,ci
2023-10-31T21:28:11.780Z,51.83783333,179.5903333,10.2,1.13,ml,av
2023-10-31T21:27:29.510Z,33.7783333,-116.9083333,12.81,0.92,ml,ci
2023-10-31T21:22:51.370Z,38.8361664,-122.796669,2.23,0.82,md,nc
2023-10-31T21:09:29.888Z,45.7248,-112.3201,4.17,2.4,ml,us
2023-10-31T21:08:43.050Z,49.369,-120.5115,-0.37,1.93,ml,uw
2023-10-31T21:08:15.600Z,38.824501,-122.7651672,2.17,0.74,md,nc
2023-10-31T21:07:58.500Z,38.6878333,-122.4953333,6.65,1.09,md,nc
2023-10-31T21:07:31.050Z,60.00616667,-153.0731667,2.06,-0.5,ml,av
2023-10-31T21:03:15.320Z,45.7165,-112.333,9.55,1.8,ml,mb
2023-10-31T20:48:09.240Z,44.998,-123.5028333,-0.27,1.36,ml,uw
2023-10-31T20:41:32.070Z,46.934,-120.5433333,-0.87,1.55,ml,uw
2023-10-31T20:40:56.250Z,38.8338318,-122.8128357,2.8,0.22,md,nc
2023-10-31T20:38:28.760Z,58.16883333,-155.3825,2.28,0.5,ml,av
2023-10-31T20:29:41.936Z,-24.078,-67.031,217.44,4.4,mb,us
2023-10-31T20:26:15.230Z,20.0619,147.6886,10,4.9,mb,us
2023-10-31T20:26:01.700Z,38.802166,-122.7818298,2.77,1.08,md,nc
2023-10-31T20:22:48.385Z,38.1796,-117.799,12.4,1.9,ml,nn
2023-10-31T20:05:38.880Z,53.882,-166.9411667,7.13,0.08,ml,av
2023-10-31T20:02:14.536Z,62.922,-149.6238,75.3,1.3,ml,ak
2023-10-31T19:57:48.393Z,58.1382,-154.0983,80.5,1.9,ml,ak
2023-10-31T19:57:30.570Z,44.6301667,-110.6766667,2.16,0.83,md,uu
2023-10-31T19:56:12.032Z,37.4135,74.6922,10.149,4.4,mb,us
2023-10-31T19:54:26.794Z,37.4506,74.7123,12.37,4.2,mb,us
2023-10-31T19:50:58.854Z,59.5775,-152.7401,27,1.6,ml,ak
2023-10-31T19:47:24.590Z,58.26783333,-155.1176667,32.89,-0.42,ml,av
2023-10-31T19:37:28.140Z,31.266,-103.538,-0.6811,1.8,ml(texnet),tx
2023-10-31T19:35:51.889Z,39.5389,-119.456,14.9,1.3,ml,nn
2023-10-31T19:32:42.940Z,45.30716667,-121.6578333,6.68,0.3,ml,uw
2023-10-31T19:31:53.340Z,35.91466667,-95.15983333,0,1.58,ml,ok
2023-10-31T19:29:08.387Z,31.402,-103.517,4.5377,1.5,ml(texnet),tx
2023-10-31T19:27:54.122Z,31.654,-104.375,3.7015,1.6,mlv,tx
2023-10-31T19:24:52.480Z,52.0535,-176.1336667,3.21,0.43,ml,av
2023-10-31T19:18:27.320Z,46.846,-121.7663333,0.34,0.29,ml,uw
2023-10-31T19:16:55.112Z,39.3593,-119.7272,0.5,1.4,ml,nn
2023-10-31T19:15:27.720Z,52.0905,-176.165,-1.8,-0.19,ml,av
2023-10-31T19:14:29.505Z,61.9626,-149.228,14.8,1.2,ml,ak
2023-10-31T19:09:58.650Z,60.02,-152.9425,1.18,-0.76,ml,av
2023-10-31T19:05:53.950Z,46.2405,-123.0425,-0.55,1.33,ml,uw
2023-10-31T19:04:18.563Z,38.5909,-119.3492,7.7,2.5,ml,nn
2023-10-31T19:03:05.551Z,31.617,-103.987,6.7486,1.5,ml(texnet),tx
2023-10-31T19:01:47.150Z,38.8051682,-122.8071671,1.23,1.52,md,nc
2023-10-31T18:48:02.910Z,58.22666667,-155.1698333,3.87,-0.56,ml,av
2023-10-31T18:42:08.941Z,64.9602,-148.8346,11.2,1.6,ml,ak
2023-10-31T18:36:17.100Z,58.2545,-155.1503333,3.86,-0.97,ml,av
2023-10-31T18:32:18.410Z,38.7955017,-122.7368317,1.02,1.57,md,nc
2023-10-31T18:32:05.259Z,34.74916667,-97.55933333,11.1,1.95,ml,ok
2023-10-31T18:30:30.400Z,38.8651667,-122.9521667,3.45,0.87,md,nc
2023-10-31T18:28:02.380Z,31.366,-103.467,4.1778,2.3,ml(texnet),tx
2023-10-31T18:26:56.292Z,31.414,-103.523,3.7921,1.9,ml(texnet),tx
